date,temp_max,temp_min,humidity_max,humidity_min,windspeed_avg,solar_radiation_avg,ETo,precip,humedad_sonda
2022-11-04,25.9,14.1,83.96,24.69,9.566666666666666,9.1764,3.505005264810321,0.0,17.138395833333334
2022-11-05,24.4,13.2,69.6,19.11,9.2,11.9808,3.627999077544224,0.0,16.802333333333333
2022-11-06,25.8,8.4,85.09,31.14,5.7,11.8512,2.579704562256072,0.0,16.639979166666667
2022-11-07,24.4,7.6,90.0,30.31,6.3,11.538,2.5653656367896445,0.0,16.551416666666665
2022-11-08,23.3,12.1,94.38,41.81,4.983333333333333,8.323199999999998,1.9028186507894755,0.0,16.491354166666667
2022-11-09,25.3,10.4,88.23,36.52,5.9125000000000005,10.159199999999998,2.3778101234672704,0.0,16.534812499999997
2022-11-10,22.3,12.5,88.05,48.57,9.208333333333334,10.6812,2.407246134401238,0.0,16.427604166666665
2022-11-11,19.1,13.3,95.85,73.75,7.783333333333334,5.9364,1.2806307793568308,0.0,16.3544375
2022-11-12,23.8,18.4,92.87,61.97,13.9125,9.9864,2.4649835796113093,0.0,16.786166666666666
2022-11-13,23.0,15.6,93.79,59.8,7.516666666666667,9.651599999999998,1.9105044179156336,0.0,17.103520833333334
2022-11-14,23.9,14.4,97.34,45.42,5.283333333333333,11.008800000000004,1.9381173617799,0.0,17.333916666666667
2022-11-15,23.6,12.1,94.24,47.7,6.841666666666666,7.254,1.9930701747964363,0.0,17.513875
2022-11-16,22.8,16.4,93.81,40.26,8.6375,4.6512,2.245370475208837,0.0,17.717666666666666
2022-11-17,26.8,13.7,87.93,33.51,10.145833333333334,11.4588,3.287632173022592,0.0,17.853104166666665
2022-11-18,18.4,14.4,83.0,51.06,9.6,2.0340000000000003,1.9398444353167044,0.0,17.814833333333333
2022-11-19,17.2,10.4,67.33,29.99,18.0375,11.876400000000002,3.6337278699607074,0.0,17.53425
2022-11-20,22.1,8.6,75.73,34.05,10.741666666666667,11.5704,2.998849615910999,0.0,17.561062500000002
2022-11-21,22.3,7.5,87.34,42.5,11.375,7.0812,2.688681960875756,0.0,17.645520833333332
2022-11-22,19.9,10.5,68.31,31.35,10.6375,8.452799999999998,2.914206086233464,0.0,17.6321875
2022-11-23,26.8,11.1,81.09,35.08,11.766666666666666,7.966799999999999,3.5436779138882257,0.0,17.695770833333334
2022-11-24,23.7,10.3,93.65,48.13,5.729166666666667,10.4328,1.8197135195621428,0.0,17.618479166666667
2022-11-25,23.8,10.9,91.54,34.76,8.975,9.6552,2.6070582437110965,0.0,17.524916666666666
2022-11-26,20.5,9.0,87.29,26.4,5.5625,11.0052,1.9038215643418968,0.0,17.097020833333335
2022-11-27,18.5,4.9,100.0,43.52,3.9791666666666665,10.209600000000002,1.270332477753971,0.0,16.876437499999998
2022-11-28,19.3,8.2,93.62,25.11,14.820833333333333,11.1384,3.157146146551566,0.0,16.856708333333334
2022-11-29,19.3,10.1,56.02,29.13,13.016666666666666,10.7856,3.367427037642716,0.0,16.682
2022-11-30,18.3,5.4,81.87,40.09,3.75,8.982,1.2955836519948785,0.0,16.642958333333333
2022-12-01,15.9,9.7,100.0,57.74,4.8625,4.4064000000000005,1.0457590845541958,0.0,16.679979166666666
2022-12-02,14.8,11.8,91.75,60.4,12.075,3.4128000000000003,1.516756401359033,0.089,16.643666666666665
2022-12-03,17.8,8.7,87.38,46.63,7.8125,8.935200000000002,1.7127350152951295,0.0,16.6303125
2022-12-04,19.1,7.0,96.73,52.65,5.741666666666667,8.204399999999998,1.3673428380049193,0.0,16.511354166666667
2022-12-05,19.0,10.0,97.96,58.71,8.141666666666667,8.809199999999999,1.4667252101471304,0.0,16.653354166666666
2022-12-06,18.0,12.5,100.0,74.26,4.333333333333333,5.1228,0.8772893408238553,0.0,16.723166666666668
2022-12-07,19.8,12.5,98.07,60.54,3.9625,7.6428,1.100739463169204,0.0,16.844270833333333
2022-12-08,19.2,12.2,99.79,55.46,4.579166666666667,5.241599999999999,1.1487564003766164,0.018,16.881416666666667
2022-12-09,20.2,11.8,97.55,57.99,8.829166666666667,3.7944,1.543691452306975,0.0,16.922125
2022-12-10,21.9,10.6,86.89,36.86,8.625,7.401600000000001,2.2867586292894613,0.228,16.95779166666667
2022-12-11,15.0,12.1,92.46,63.93,4.904166666666667,3.3912,0.9857507720921072,0.0,16.983145833333335
2022-12-12,22.1,9.0,99.23,47.76,9.0625,6.3180000000000005,1.9639399944481883,0.046,17.084791666666664
2022-12-13,24.4,18.3,82.87,43.66,13.645833333333334,3.4919999999999995,3.031268454553114,0.0,17.452354166666666
2022-12-14,22.1,16.7,94.24,48.49,10.404166666666669,4.6116,2.073758760429908,0.0,17.487916666666667
2022-12-15,19.8,12.0,95.43,50.45,9.791666666666666,5.4468,1.8177807303238644,0.0,17.3635
2022-12-16,18.0,6.8,95.4,49.04,6.258333333333333,6.566400000000001,1.3963091303052642,0.0,17.141854166666665
2022-12-17,18.7,7.1,93.75,51.08,4.920833333333333,8.492400000000002,1.241173675438977,0.0,17.3090625
2022-12-18,17.8,6.2,97.63,61.66,5.4,8.8236,1.0929980700953152,0.0,17.245583333333332
2022-12-19,17.4,9.4,97.82,68.8,5.05,7.365600000000001,0.9657969239408392,0.0,17.324229166666665
2022-12-20,18.3,9.9,97.71,58.85,6.316666666666666,8.103600000000002,1.2352001714418392,0.0,17.503416666666666
2022-12-21,22.0,8.1,92.71,37.08,7.279166666666666,7.347600000000001,2.01942088182642,0.0,17.6119375
2022-12-22,22.2,10.8,81.9,42.16,11.1875,9.810000000000002,2.568470190135693,0.0,17.731416666666668
2022-12-23,22.9,11.5,87.48,40.98,9.141666666666667,9.5832,2.302261779550141,0.502,17.698354166666665
2022-12-24,24.2,8.0,92.57,36.26,5.2250000000000005,9.961200000000002,1.7787278972025782,0.0,17.635020833333332
2022-12-25,22.7,6.0,100.0,37.79,4.325,9.788400000000005,1.470941290170959,0.0,17.568708333333333
2022-12-26,22.8,6.1,95.62,33.67,4.308333333333334,9.1332,1.5460167014790815,0.0,17.5055
2022-12-27,22.2,5.3,87.72,30.76,4.1375,9.8352,1.5283081546469308,0.0,17.383041666666667
2022-12-28,19.7,3.5,93.39,39.54,4.379166666666666,8.978400000000002,1.36019090311227,0.0,17.2350625
2022-12-29,20.3,4.0,88.86,31.62,5.391666666666667,9.086400000000005,1.7067790297694896,2.664,17.1479375
2022-12-30,21.6,5.8,89.28,34.29,5.429166666666667,8.819999999999999,1.7508987818982416,0.0,17.204520833333333
2022-12-31,20.7,5.3,82.88,34.2,4.458333333333333,8.992799999999999,1.5353979634314332,0.0,17.072104166666666
2023-01-01,17.9,4.2,92.54,39.12,3.783333333333333,8.7588,1.1981871017393098,0.02,16.9126875
2023-01-02,20.2,4.3,90.89,34.53,3.945833333333333,9.691200000000002,1.375020466541323,0.0,16.955895833333333
2023-01-03,19.8,6.9,93.97,53.28,4.875,9.5004,1.296434595597933,0.0,17.0696875
2023-01-04,17.0,8.1,97.68,61.51,4.883333333333334,7.837199999999998,1.0632084339980543,0.0,16.93497916666667
2023-01-05,17.2,5.0,95.66,53.3,4.145833333333333,9.648,1.0995424038848731,0.0,16.6393125
2023-01-06,18.4,3.0,97.25,46.78,4.829166666666667,10.7136,1.307588024315835,0.0,16.428166666666666
2023-01-07,18.3,3.1,93.61,39.42,5.520833333333333,10.911600000000002,1.517718785377326,0.0,16.400229166666666
2023-01-08,21.3,6.1,88.11,48.78,8.570833333333335,4.0716,1.99717186227834,0.0,16.713145833333332
2023-01-09,24.3,14.7,69.18,35.3,12.1875,8.816400000000002,3.42802447995268,0.0,16.8490625
2023-01-10,21.8,8.1,89.18,41.67,5.579166666666667,10.274400000000002,1.7436037482633504,0.0,16.559166666666666
2023-01-11,20.6,6.1,89.76,41.22,10.158333333333331,10.447200000000002,2.345859255599858,0.109,16.42425
2023-01-12,18.9,8.1,93.03,46.43,5.645833333333333,10.2492,1.5189942359237258,0.7,16.40625
2023-01-13,19.3,6.1,91.2,31.58,8.295833333333333,9.950400000000002,2.202268119317281,0.0,16.184229166666665
