date,ETo,humidity_max,humidity_avg,humidity_min,precip,solar_radiation_avg,temp_max,temp_avg,temp_min,windspeed_avg,humedad_sonda,ssm
2023-09-13,0.3759493670886076,0.7754237288135594,0.6658227848101267,0.5512915129151291,0.018181818181818184,0.525368837711407,0.6605735896627797,0.7634894991922455,0.8686770428015563,0.1275,0.4126972609260617,0.5515463917525774
2023-09-25,0.39620253164556957,0.7720338983050847,0.5250351617440225,0.16654366543665436,0.0,0.6552716804605973,0.683265048849669,0.67140549273021,0.6485084306095978,0.115,0.4130996950866494,0.27319587628865977
2023-10-07,0.3265822784810127,0.8686440677966102,0.4856540084388186,0.27035670356703567,0.0,0.5613530046779417,0.7204538291837377,0.6985460420032311,0.6634241245136187,0.0975,0.3324435524335173,0.3865979381443299
2023-10-19,0.2291139240506329,0.711864406779661,0.4263009845288327,0.34784747847478475,0.1,0.22202231018351926,0.5991175543649542,0.6846526655896606,0.7483787289234759,0.14,0.30105317328598813,0.5876288659793815
2023-10-31,0.06329113924050632,0.5200000000000001,0.4773558368495077,0.444280442804428,0.0,0.08204390068369917,0.31389851875196967,0.4546042003231017,0.548313878080415,0.03375,0.2843459801613339,0.36082474226804123
2023-11-12,0.17468354430379746,0.5723728813559321,0.4504922644163151,0.3633456334563346,0.0,0.3155811442965095,0.5647652064292468,0.5825525040387721,0.6047341115434499,0.12375,0.2709966935556499,0.36597938144329895
2023-11-24,0.06962025316455696,0.34372881355932206,0.20464135021097044,0.10541205412054121,0.0,0.2795969773299748,0.42136779073432074,0.35218093699515346,0.33592736705577164,0.0625,0.2536534280237241,0.18041237113402062
2023-12-06,0.02025316455696203,0.906271186440678,0.8468354430379746,0.7674046740467405,0.022727272727272728,0.09032025908600216,0.20800504254648594,0.3479806138933764,0.5359922178988327,0.05125,0.25043961557759853,0.5412371134020618
2023-12-18,0.015189873417721518,0.7754237288135594,0.5247538677918425,0.32460024600246007,0.0,0.22202231018351926,0.22817522849038763,0.17964458804523428,0.2143320363164721,0.04625,0.24564591454706855,0.15463917525773196
2023-12-30,0.04810126582278481,0.3096610169491526,0.22981715893108304,0.17933579335793357,0.0,0.2177042101475351,0.33438386385124486,0.3373182552504039,0.37289234760051876,0.06375,0.2452301002225739,0.30412371134020616
