date,ETo,humidity_max,humidity_avg,humidity_min,precip,solar_radiation_avg,temp_max,temp_avg,temp_min,windspeed_avg,humedad_sonda
2022-07-30,4.5,94.1,71.41,48.65,0.0,18.0,33.14,27.29,22.07,1.44,21.088
2022-07-31,6.13,92.37,65.02,33.82,0.0,26.7,34.92,27.82,21.55,1.37,20.869645833333333
2022-08-01,6.28,94.15,61.55,34.44,0.0,27.13,35.42,28.35,21.16,1.45,20.561375
2022-08-02,6.16,89.22,54.17,22.35,0.0,25.39,36.79,28.22,19.37,1.33,20.1904375
2022-08-03,6.61,83.65,50.01,25.34,0.0,27.51,36.96,28.0,18.29,1.5,19.8228125
2022-08-04,5.55,86.73,51.71,25.35,0.0,24.33,35.56,26.84,17.29,1.09,19.40702083333333
2022-08-05,6.36,85.47,50.08,20.44,0.0,27.8,36.46,27.15,17.48,1.29,19.108416666666667
2022-08-06,6.22,87.18,52.73,22.96,0.0,27.84,35.95,26.88,16.95,1.25,18.819916666666668
2022-08-07,6.29,85.52,52.8,22.41,0.0,27.83,36.28,26.97,16.07,1.31,18.5523125
2022-08-08,6.07,91.48,58.46,26.23,0.0,27.5,35.86,26.95,17.44,1.2,18.299854166666663
2022-08-09,5.98,95.48,61.67,26.68,0.0,26.14,35.79,27.3,19.9,1.25,18.088
2022-08-10,5.87,87.97,56.47,25.36,0.0,25.46,34.98,27.14,19.95,1.29,17.918916666666664
2022-08-11,5.94,84.9,52.81,25.73,0.0,26.62,35.26,26.88,17.0,1.26,17.71077083333333
2022-08-12,4.81,92.28,51.2,17.51,0.3,19.2,37.44,28.09,17.91,0.92,17.488770833333334
2022-08-13,4.48,82.71,50.77,27.73,0.5,15.61,35.53,27.85,21.11,1.19,17.368
2022-08-14,4.52,87.95,53.31,22.92,0.0,20.93,38.24,28.09,17.91,0.53,17.637125
2022-08-15,5.57,84.78,44.17,13.62,0.0,27.4,37.54,27.47,16.36,0.77,17.65275
2022-08-16,5.35,83.98,43.89,16.26,0.0,27.04,36.36,26.37,15.27,0.73,17.383229166666666
2022-08-17,4.83,64.47,37.26,18.59,0.0,24.19,34.71,26.51,16.92,0.68,17.0770625
2022-08-18,5.3,86.45,46.06,17.55,0.0,26.63,33.79,25.44,16.23,0.88,16.877375
2022-08-19,5.31,91.52,60.01,31.12,0.0,25.79,33.66,25.45,17.33,1.01,16.81475
2022-08-20,5.62,88.22,59.07,32.19,0.0,25.99,34.0,25.57,16.1,1.34,16.691625
2022-08-21,5.31,91.35,52.25,12.21,0.0,26.13,40.92,28.32,17.37,0.59,16.628979166666667
2022-08-22,5.56,81.71,54.56,33.73,0.0,25.27,34.17,26.53,17.28,1.34,16.4478125
2022-08-23,5.41,94.43,67.34,42.28,0.0,24.77,33.3,26.24,18.91,1.51,16.298666666666666
2022-08-24,5.13,92.37,62.48,35.27,0.0,22.02,34.39,26.76,18.35,1.38,16.2109375
2022-08-25,5.5,92.48,63.52,32.46,0.0,24.52,34.84,27.08,19.72,1.3,16.217895833333333
2022-08-26,4.66,93.17,69.71,43.52,1.9,20.61,32.73,25.51,19.52,1.35,16.073291666666666
2022-08-27,5.09,95.55,70.06,38.7,0.1,24.4,33.25,25.22,17.78,1.18,16.1006875
2022-08-28,5.16,96.1,68.07,37.79,0.0,24.4,32.96,26.0,19.42,1.26,16.551583333333333
2022-08-29,3.16,93.25,70.88,48.44,0.0,11.75,30.84,25.48,20.36,1.24,16.444937499999998
2022-08-30,3.46,96.3,74.31,38.33,1.4,14.79,34.33,25.9,19.76,0.68,16.406041666666667
2022-08-31,3.9,97.05,74.79,34.88,2.6,19.85,33.2,25.3,19.61,0.47,16.644270833333334
2022-09-01,4.75,96.65,67.34,29.13,0.0,21.98,35.56,26.29,18.26,0.91,17.406541666666666
2022-09-02,3.84,92.15,54.88,22.28,0.0,19.09,35.11,25.96,18.15,0.49,18.2165
2022-09-03,4.13,79.85,52.64,22.85,0.0,18.8,33.36,23.6,15.59,0.86,18.509854166666667
2022-09-04,5.0,92.08,57.14,19.36,0.0,24.22,35.0,24.87,13.66,1.03,18.649270833333333
2022-09-05,4.5,95.07,61.47,22.48,0.0,23.51,35.24,25.87,16.92,0.63,18.5520625
2022-09-06,4.63,92.47,49.12,17.02,0.0,23.75,35.79,25.89,15.95,0.73,18.14958333333333
2022-09-07,3.93,77.08,42.66,18.3,0.0,21.11,35.18,25.63,16.3,0.49,17.670583333333333
2022-09-08,4.58,82.37,42.69,15.46,0.0,23.43,35.67,25.38,14.16,0.79,17.209500000000002
2022-09-09,4.56,86.17,51.6,25.22,0.0,22.84,36.36,26.45,16.13,0.74,16.88083333333333
2022-09-10,4.76,90.9,57.01,32.79,0.0,22.62,33.22,25.14,15.59,1.26,16.5370625
2022-09-11,4.39,95.55,63.98,22.6,0.0,20.61,35.06,25.49,18.34,0.87,16.306791666666665
2022-09-12,3.31,89.75,62.15,31.9,0.0,13.86,33.63,25.21,18.08,0.76,16.09329166666667
2022-09-13,1.33,95.4,85.8,63.32,3.4,4.76,25.39,23.38,21.87,0.33,15.879062500000002
2022-09-14,2.45,96.15,75.33,35.84,0.0,12.02,29.94,23.03,17.84,0.35,16.168916666666664
2022-09-15,3.55,91.08,58.88,29.22,0.0,20.59,31.86,23.49,15.91,0.43,16.723229166666666
2022-09-16,4.02,87.43,61.32,29.23,0.0,20.45,33.08,24.32,17.2,0.8,17.270125
2022-09-17,4.21,93.1,70.26,36.5,0.0,20.72,31.03,23.28,15.81,1.27,17.358458333333335
2022-09-18,2.7,93.15,76.31,55.34,0.1,11.9,27.78,23.08,19.3,1.1,17.154666666666667
2022-09-19,3.73,88.5,64.69,39.02,0.0,19.53,30.46,23.7,17.67,0.87,17.2385
2022-09-20,3.69,94.58,67.16,28.44,0.0,17.62,30.19,22.35,14.78,1.1,17.1175
2022-09-21,2.07,91.88,74.31,39.6,0.1,10.1,27.87,21.01,17.18,0.35,16.850395833333334
2022-09-22,3.3,95.95,76.6,35.94,1.6,18.77,30.63,21.07,15.51,0.59,16.8971875
2022-09-23,3.15,97.5,71.57,43.85,0.1,15.91,29.5,21.54,14.64,0.95,16.8024375
2022-09-24,2.43,94.87,68.58,31.18,0.0,13.65,30.94,21.89,14.08,0.29,16.737291666666668
2022-09-25,2.42,95.98,81.93,54.7,18.2,12.16,25.77,19.84,15.56,0.93,16.998437499999998
2022-09-26,2.66,96.83,80.16,47.74,8.3,16.64,25.62,18.87,14.66,0.52,23.2925
2022-09-27,3.18,97.47,61.65,27.74,0.2,19.63,28.22,19.53,11.85,0.69,25.1391875
2022-09-28,3.39,82.06,49.65,24.91,0.0,20.2,29.45,20.9,12.1,0.77,25.46075
